-2.736337280273437500e+01,-2.604227542877197266e+00,1.598739624023437500e-01
-2.747775268554687500e+01,-2.615512609481811523e+00,1.601104736328125000e-01
-2.759228897094726562e+01,-2.626830101013183594e+00,1.609497070312500000e-01
-2.770670509338378906e+01,-2.638224601745605469e+00,1.616516113281250000e-01
-2.782109832763671875e+01,-2.649572849273681641e+00,1.618728637695312500e-01
-2.793560600280761719e+01,-2.660967111587524414e+00,1.626815795898437500e-01
-2.805009460449218750e+01,-2.672340869903564453e+00,1.635131835937500000e-01
-2.816447830200195312e+01,-2.683756351470947266e+00,1.637649536132812500e-01
-2.827897262573242188e+01,-2.695217847824096680e+00,1.646041870117187500e-01
-2.839348220825195312e+01,-2.706557512283325195e+00,1.654357910156250000e-01
-2.850786590576171875e+01,-2.717984437942504883e+00,1.657638549804687500e-01
-2.862228775024414062e+01,-2.729501485824584961e+00,1.666107177734375000e-01
-2.873684501647949219e+01,-2.740896463394165039e+00,1.674194335937500000e-01
-2.885120964050292969e+01,-2.752034425735473633e+00,1.678161621093750000e-01
-2.896562957763671875e+01,-2.763449668884277344e+00,1.686325073242187500e-01
-2.908011436462402344e+01,-2.774976968765258789e+00,1.695022583007812500e-01
-2.919446372985839844e+01,-2.786161661148071289e+00,1.698684692382812500e-01
-2.930887413024902344e+01,-2.797615528106689453e+00,1.705932617187500000e-01
-2.942335891723632812e+01,-2.808987379074096680e+00,1.715240478515625000e-01
-2.953768348693847656e+01,-2.820236682891845703e+00,1.717910766601562500e-01
-2.965207672119140625e+01,-2.831746578216552734e+00,1.724853515625000000e-01
-2.976650047302246094e+01,-2.843163728713989258e+00,1.732635498046875000e-01
-2.988082885742187500e+01,-2.854419231414794922e+00,1.735000610351562500e-01
-2.999531364440917969e+01,-2.865846157073974609e+00,1.741867065429687500e-01
-3.010962867736816406e+01,-2.877386808395385742e+00,1.749420166015625000e-01
-3.022397994995117188e+01,-2.888694524765014648e+00,1.752243041992187500e-01
-3.033846855163574219e+01,-2.900227546691894531e+00,1.759338378906250000e-01
-3.045291328430175781e+01,-2.911685943603515625e+00,1.766433715820312500e-01
-3.056726646423339844e+01,-2.923218250274658203e+00,1.765594482421875000e-01
-3.068174934387207031e+01,-2.934773206710815430e+00,1.772232055664062500e-01
-3.079623794555664062e+01,-2.946338415145874023e+00,1.779403686523437500e-01
-3.091058158874511719e+01,-2.957931518554687500e+00,1.778488159179687500e-01
-3.102505493164062500e+01,-2.969526052474975586e+00,1.785507202148437500e-01
-3.113955307006835938e+01,-2.981086254119873047e+00,1.792449951171875000e-01
-3.125394058227539062e+01,-2.992699384689331055e+00,1.792602539062500000e-01
-3.136848449707031250e+01,-3.004322290420532227e+00,1.801071166992187500e-01
-3.148292922973632812e+01,-3.015955924987792969e+00,1.807785034179687500e-01
-3.159734153747558594e+01,-3.027608156204223633e+00,1.809005737304687500e-01
-3.171187400817871094e+01,-3.039247035980224609e+00,1.817550659179687500e-01
-3.182641220092773438e+01,-3.050836086273193359e+00,1.825942993164062500e-01
-3.194093704223632812e+01,-3.062515974044799805e+00,1.828689575195312500e-01
-3.205548095703125000e+01,-3.074195861816406250e+00,1.838150024414062500e-01
-3.217002105712890625e+01,-3.085757970809936523e+00,1.846694946289062500e-01
-3.228454971313476562e+01,-3.097449541091918945e+00,1.850357055664062500e-01
-3.239910888671875000e+01,-3.109079122543334961e+00,1.860580444335937500e-01
-3.251365661621093750e+01,-3.120810747146606445e+00,1.869277954101562500e-01
-3.262823486328125000e+01,-3.132494688034057617e+00,1.870193481445312500e-01
-3.274277877807617188e+01,-3.144112110137939453e+00,1.879043579101562500e-01
-3.285734176635742188e+01,-3.155786037445068359e+00,1.888504028320312500e-01
-3.297191619873046875e+01,-3.167413949966430664e+00,1.888046264648437500e-01
-3.308644485473632812e+01,-3.179094791412353516e+00,1.894302368164062500e-01
-3.320093154907226562e+01,-3.190678119659423828e+00,1.902542114257812500e-01
-3.331547164916992188e+01,-3.202307701110839844e+00,1.900558471679687500e-01
-3.343000411987304688e+01,-3.213987112045288086e+00,1.906204223632812500e-01
-3.354444122314453125e+01,-3.225738048553466797e+00,1.911163330078125000e-01
-3.365893936157226562e+01,-3.237498044967651367e+00,1.908264160156250000e-01
-3.377349090576171875e+01,-3.249186992645263672e+00,1.913070678710937500e-01
-3.388795852661132812e+01,-3.260943651199340820e+00,1.918106079101562500e-01
-3.400243759155273438e+01,-3.272720336914062500e+00,1.915130615234375000e-01
-3.411696624755859375e+01,-3.284501314163208008e+00,1.920013427734375000e-01
-3.423150634765625000e+01,-3.296257257461547852e+00,1.924514770507812500e-01
-3.434589385986328125e+01,-3.308098077774047852e+00,1.923751831054687500e-01
-3.446036529541015625e+01,-3.319950103759765625e+00,1.928024291992187500e-01
-3.457493209838867188e+01,-3.331727027893066406e+00,1.933441162109375000e-01
-3.468925857543945312e+01,-3.343366384506225586e+00,1.932678222656250000e-01
-3.480368423461914062e+01,-3.355239629745483398e+00,1.936035156250000000e-01
-3.491825866699218750e+01,-3.367064237594604492e+00,1.941909790039062500e-01
-3.503257751464843750e+01,-3.378724575042724609e+00,1.941528320312500000e-01
-3.514702606201171875e+01,-3.390588998794555664e+00,1.945190429687500000e-01
-3.526156616210937500e+01,-3.402386665344238281e+00,1.950454711914062500e-01
-3.537597656250000000e+01,-3.414083719253540039e+00,1.952362060546875000e-01
-3.549041748046875000e+01,-3.425958395004272461e+00,1.956481933593750000e-01
-3.560495758056640625e+01,-3.437751531600952148e+00,1.961441040039062500e-01
-3.571940231323242188e+01,-3.449450254440307617e+00,1.963882446289062500e-01
-3.583386230468750000e+01,-3.461292028427124023e+00,1.968383789062500000e-01
-3.594832992553710938e+01,-3.473191976547241211e+00,1.973648071289062500e-01
-3.606276702880859375e+01,-3.484978914260864258e+00,1.976470947265625000e-01
-3.617727661132812500e+01,-3.496922969818115234e+00,1.981811523437500000e-01
-3.629169082641601562e+01,-3.508777856826782227e+00,1.986923217773437500e-01
-3.640594482421875000e+01,-3.520387172698974609e+00,1.990814208984375000e-01
-3.652044296264648438e+01,-3.532414913177490234e+00,1.996536254882812500e-01
-3.663492202758789062e+01,-3.544341325759887695e+00,2.001495361328125000e-01
-3.674919891357421875e+01,-3.556047916412353516e+00,2.005462646484375000e-01
-3.686370086669921875e+01,-3.568104982376098633e+00,2.011260986328125000e-01
-3.697817993164062500e+01,-3.580128431320190430e+00,2.016601562500000000e-01
-3.709246826171875000e+01,-3.591913223266601562e+00,2.020645141601562500e-01
-3.720701217651367188e+01,-3.604009151458740234e+00,2.027206420898437500e-01
-3.732149505615234375e+01,-3.616114616394042969e+00,2.032394409179687500e-01
-3.743579864501953125e+01,-3.627947807312011719e+00,2.036666870117187500e-01
-3.755034637451171875e+01,-3.640023231506347656e+00,2.043457031250000000e-01
-3.766487884521484375e+01,-3.652201890945434570e+00,2.049255371093750000e-01
-3.777920532226562500e+01,-3.664071798324584961e+00,2.053985595703125000e-01
-3.789373779296875000e+01,-3.676179170608520508e+00,2.061462402343750000e-01
-3.800830459594726562e+01,-3.688246250152587891e+00,2.068252563476562500e-01
-3.812264633178710938e+01,-3.700108528137207031e+00,2.074203491210937500e-01
-3.823718643188476562e+01,-3.712311267852783203e+00,2.082061767578125000e-01
-3.835174179077148438e+01,-3.724329948425292969e+00,2.089691162109375000e-01
-3.846610260009765625e+01,-3.736219644546508789e+00,2.096023559570312500e-01
-3.858069229125976562e+01,-3.748410701751708984e+00,2.103881835937500000e-01
-3.869517898559570312e+01,-3.760575294494628906e+00,2.111968994140625000e-01
-3.880942916870117188e+01,-3.772495985031127930e+00,2.120819091796875000e-01
-3.892393875122070312e+01,-3.784687519073486328e+00,2.128906250000000000e-01
-3.903850936889648438e+01,-3.796855688095092773e+00,2.136230468750000000e-01
-3.915277099609375000e+01,-3.808772325515747070e+00,2.144546508789062500e-01
-3.926729965209960938e+01,-3.820918083190917969e+00,2.152862548828125000e-01
-3.938179779052734375e+01,-3.833163976669311523e+00,2.159881591796875000e-01
-3.949605560302734375e+01,-3.845131397247314453e+00,2.168273925781250000e-01
-3.961065673828125000e+01,-3.857321977615356445e+00,2.176208496093750000e-01
-3.972511672973632812e+01,-3.869463443756103516e+00,2.183609008789062500e-01
-3.983970260620117188e+01,-3.881412506103515625e+00,2.187576293945312500e-01
-3.995428085327148438e+01,-3.893591642379760742e+00,2.194976806640625000e-01
-4.006881332397460938e+01,-3.905821084976196289e+00,2.202758789062500000e-01
-4.018339920043945312e+01,-3.917807340621948242e+00,2.206573486328125000e-01
-4.029789733886718750e+01,-3.930017232894897461e+00,2.213516235351562500e-01
-4.041250610351562500e+01,-3.942206144332885742e+00,2.221221923828125000e-01
-4.052715301513671875e+01,-3.954317092895507812e+00,2.223739624023437500e-01
-4.064169311523437500e+01,-3.966554164886474609e+00,2.229766845703125000e-01
-4.075627899169921875e+01,-3.978757381439208984e+00,2.237319946289062500e-01
-4.087096405029296875e+01,-3.990891456604003906e+00,2.239761352539062500e-01
-4.098548507690429688e+01,-4.003145694732666016e+00,2.245788574218750000e-01
-4.110012435913085938e+01,-4.015426158905029297e+00,2.252349853515625000e-01
-4.121472167968750000e+01,-4.027637004852294922e+00,2.257385253906250000e-01
-4.132918167114257812e+01,-4.039908409118652344e+00,2.262573242187500000e-01
-4.144382858276367188e+01,-4.052156448364257812e+00,2.269363403320312500e-01
-4.155843353271484375e+01,-4.064334869384765625e+00,2.274475097656250000e-01
-4.167292022705078125e+01,-4.076599597930908203e+00,2.280731201171875000e-01
-4.178747558593750000e+01,-4.088918209075927734e+00,2.286376953125000000e-01
-4.190205383300781250e+01,-4.101241588592529297e+00,2.292938232421875000e-01
-4.201655960083007812e+01,-4.113575458526611328e+00,2.299041748046875000e-01
-4.213110733032226562e+01,-4.125857353210449219e+00,2.306213378906250000e-01
-4.224571228027343750e+01,-4.138148307800292969e+00,2.312927246093750000e-01
-4.236023330688476562e+01,-4.150439739227294922e+00,2.319183349609375000e-01
-4.247474288940429688e+01,-4.162796974182128906e+00,2.326049804687500000e-01
-4.258934783935546875e+01,-4.175067424774169922e+00,2.333068847656250000e-01
-4.270387649536132812e+01,-4.187395095825195312e+00,2.339782714843750000e-01
-4.281835556030273438e+01,-4.199707031250000000e+00,2.346191406250000000e-01
-4.293293380737304688e+01,-4.211973667144775391e+00,2.353057861328125000e-01
-4.304754638671875000e+01,-4.224205493927001953e+00,2.360610961914062500e-01
-4.316199493408203125e+01,-4.236609458923339844e+00,2.366790771484375000e-01
-4.327647399902343750e+01,-4.248943805694580078e+00,2.376403808593750000e-01
-4.339102554321289062e+01,-4.261294364929199219e+00,2.382583618164062500e-01
-4.350565338134765625e+01,-4.273510932922363281e+00,2.389678955078125000e-01
-4.362015914916992188e+01,-4.285821914672851562e+00,2.397994995117187500e-01
-4.373471450805664062e+01,-4.298183441162109375e+00,2.403793334960937500e-01
-4.384931945800781250e+01,-4.310561656951904297e+00,2.410202026367187500e-01
-4.396382522583007812e+01,-4.322972774505615234e+00,2.418289184570312500e-01
-4.407834625244140625e+01,-4.335448265075683594e+00,2.424468994140625000e-01
-4.419297409057617188e+01,-4.347819328308105469e+00,2.430114746093750000e-01
-4.430749511718750000e+01,-4.360259056091308594e+00,2.438049316406250000e-01
-4.442206192016601562e+01,-4.372667312622070312e+00,2.444076538085937500e-01
-4.453661346435546875e+01,-4.385218620300292969e+00,2.450027465820312500e-01
-4.465113067626953125e+01,-4.397668838500976562e+00,2.458419799804687500e-01
-4.476568984985351562e+01,-4.410102367401123047e+00,2.464981079101562500e-01
-4.488027954101562500e+01,-4.422531604766845703e+00,2.471084594726562500e-01
-4.499478912353515625e+01,-4.434978485107421875e+00,2.479248046875000000e-01
-4.510933303833007812e+01,-4.447410106658935547e+00,2.484970092773437500e-01
-4.522392272949218750e+01,-4.459813117980957031e+00,2.492065429687500000e-01
-4.533843612670898438e+01,-4.472172260284423828e+00,2.499618530273437500e-01
-4.545300674438476562e+01,-4.484519958496093750e+00,2.505187988281250000e-01
-4.556749343872070312e+01,-4.497009277343750000e+00,2.511367797851562500e-01
-4.568194961547851562e+01,-4.509402275085449219e+00,2.518844604492187500e-01
-4.579648590087890625e+01,-4.521806716918945312e+00,2.524642944335937500e-01
-4.591098785400390625e+01,-4.534200668334960938e+00,2.529983520507812500e-01
-4.602545928955078125e+01,-4.546580791473388672e+00,2.536621093750000000e-01
-4.614001846313476562e+01,-4.558916091918945312e+00,2.541961669921875000e-01
-4.625451660156250000e+01,-4.571409702301025391e+00,2.547302246093750000e-01
-4.636895751953125000e+01,-4.583938598632812500e+00,2.553405761718750000e-01
-4.648344421386718750e+01,-4.596409797668457031e+00,2.557449340820312500e-01
-4.659803009033203125e+01,-4.608685493469238281e+00,2.563018798828125000e-01
-4.671244812011718750e+01,-4.621321201324462891e+00,2.565841674804687500e-01
-4.682698822021484375e+01,-4.633728504180908203e+00,2.568969726562500000e-01
-4.694147491455078125e+01,-4.646203517913818359e+00,2.573318481445312500e-01
-4.705590820312500000e+01,-4.658842563629150391e+00,2.575378417968750000e-01
-4.717039871215820312e+01,-4.671210765838623047e+00,2.577896118164062500e-01
-4.728499603271484375e+01,-4.683663845062255859e+00,2.581710815429687500e-01
-4.739944458007812500e+01,-4.696290016174316406e+00,2.583847045898437500e-01
-4.751391983032226562e+01,-4.708805561065673828e+00,2.586517333984375000e-01
-4.762851715087890625e+01,-4.721120357513427734e+00,2.590179443359375000e-01
-4.774300384521484375e+01,-4.733736991882324219e+00,2.592926025390625000e-01
-4.785750579833984375e+01,-4.746236801147460938e+00,2.595825195312500000e-01
-4.797204971313476562e+01,-4.758692264556884766e+00,2.599258422851562500e-01
-4.808654785156250000e+01,-4.771331310272216797e+00,2.602157592773437500e-01
-4.820107650756835938e+01,-4.783868789672851562e+00,2.605590820312500000e-01
-4.831559371948242188e+01,-4.796384811401367188e+00,2.608413696289062500e-01
-4.843010330200195312e+01,-4.809086322784423828e+00,2.611465454101562500e-01
-4.854469299316406250e+01,-4.821628093719482422e+00,2.615585327148437500e-01
-4.865919494628906250e+01,-4.834212303161621094e+00,2.618103027343750000e-01
-4.877375030517578125e+01,-4.846941471099853516e+00,2.621459960937500000e-01
-4.888838958740234375e+01,-4.859522342681884766e+00,2.625808715820312500e-01
-4.900294113159179688e+01,-4.872109413146972656e+00,2.628402709960937500e-01
-4.911750030517578125e+01,-4.885366439819335938e+00,2.625427246093750000e-01
-4.923218917846679688e+01,-4.897881031036376953e+00,2.630691528320312500e-01
-4.934678268432617188e+01,-4.910559654235839844e+00,2.633438110351562500e-01
-4.946138000488281250e+01,-4.923835277557373047e+00,2.631454467773437500e-01
-4.957609558105468750e+01,-4.936404228210449219e+00,2.636566162109375000e-01
-4.969073867797851562e+01,-4.948867321014404297e+00,2.641372680664062500e-01
-4.980538558959960938e+01,-4.962030887603759766e+00,2.639770507812500000e-01
-4.992012405395507812e+01,-4.974525451660156250e+00,2.644729614257812500e-01
-5.003482818603515625e+01,-4.987038135528564453e+00,2.649536132812500000e-01
-5.014948654174804688e+01,-5.000162601470947266e+00,2.647933959960937500e-01
-5.026419448852539062e+01,-5.012554168701171875e+00,2.651901245117187500e-01
-5.037899398803710938e+01,-5.025023937225341797e+00,2.656173706054687500e-01
-5.049369430541992188e+01,-5.038038730621337891e+00,2.653656005859375000e-01
-5.060844421386718750e+01,-5.050400257110595703e+00,2.655868530273437500e-01
-5.072320175170898438e+01,-5.062709331512451172e+00,2.660293579101562500e-01
-5.083793258666992188e+01,-5.075612068176269531e+00,2.657394409179687500e-01
-5.095263671875000000e+01,-5.088012218475341797e+00,2.658462524414062500e-01
-5.106742858886718750e+01,-5.100274562835693359e+00,2.660827636718750000e-01
-5.118218994140625000e+01,-5.113147258758544922e+00,2.656555175781250000e-01
-5.129698562622070312e+01,-5.125452041625976562e+00,2.656860351562500000e-01
-5.141165542602539062e+01,-5.137821197509765625e+00,2.657241821289062500e-01
-5.152652359008789062e+01,-5.150217056274414062e+00,2.655944824218750000e-01
-5.164142227172851562e+01,-5.162395954132080078e+00,2.655715942382812500e-01
-5.175613403320312500e+01,-5.174780368804931641e+00,2.654113769531250000e-01
-5.187100601196289062e+01,-5.187351226806640625e+00,2.651443481445312500e-01
-5.198600387573242188e+01,-5.199526786804199219e+00,2.649993896484375000e-01
-5.210074996948242188e+01,-5.211729049682617188e+00,2.647705078125000000e-01
-5.221562194824218750e+01,-5.224216938018798828e+00,2.643432617187500000e-01
-5.233058166503906250e+01,-5.236268520355224609e+00,2.640151977539062500e-01
-5.244545745849609375e+01,-5.248414039611816406e+00,2.637634277343750000e-01
-5.256035232543945312e+01,-5.261017322540283203e+00,2.632217407226562500e-01
-5.267536544799804688e+01,-5.272998332977294922e+00,2.629165649414062500e-01
-5.279022979736328125e+01,-5.285044670104980469e+00,2.624206542968750000e-01
-5.290514373779296875e+01,-5.297579288482666016e+00,2.618484497070312500e-01
-5.302013778686523438e+01,-5.309404850006103516e+00,2.614746093750000000e-01
-5.313513565063476562e+01,-5.321389198303222656e+00,2.610931396484375000e-01
-5.325008010864257812e+01,-5.333785533905029297e+00,2.604904174804687500e-01
-5.336504364013671875e+01,-5.345616817474365234e+00,2.600479125976562500e-01
-5.348009490966796875e+01,-5.357390403747558594e+00,2.596969604492187500e-01
-5.359504318237304688e+01,-5.369699954986572266e+00,2.591171264648437500e-01
-5.371004867553710938e+01,-5.381449699401855469e+00,2.586364746093750000e-01
-5.382507324218750000e+01,-5.393295764923095703e+00,2.582168579101562500e-01
-5.394005966186523438e+01,-5.405630588531494141e+00,2.575073242187500000e-01
-5.405499267578125000e+01,-5.417367458343505859e+00,2.568206787109375000e-01
-5.417005920410156250e+01,-5.429110527038574219e+00,2.564163208007812500e-01
-5.428499984741210938e+01,-5.441322803497314453e+00,2.554931640625000000e-01
-5.439994812011718750e+01,-5.453037261962890625e+00,2.543411254882812500e-01
-5.451494598388671875e+01,-5.464790344238281250e+00,2.536315917968750000e-01
-5.462990188598632812e+01,-5.476960182189941406e+00,2.523040771484375000e-01
-5.474488067626953125e+01,-5.488477706909179688e+00,2.508544921875000000e-01
-5.485991287231445312e+01,-5.500313758850097656e+00,2.497863769531250000e-01
-5.497487258911132812e+01,-5.512451171875000000e+00,2.482833862304687500e-01
-5.508990478515625000e+01,-5.524091720581054688e+00,2.468566894531250000e-01
-5.520494842529296875e+01,-5.535611629486083984e+00,2.456512451171875000e-01
-5.531992721557617188e+01,-5.547720909118652344e+00,2.442550659179687500e-01
-5.543495941162109375e+01,-5.559258937835693359e+00,2.428817749023437500e-01
-5.555005264282226562e+01,-5.570950984954833984e+00,2.415695190429687500e-01
-5.566504287719726562e+01,-5.583014965057373047e+00,2.401580810546875000e-01
-5.578005218505859375e+01,-5.594529151916503906e+00,2.388534545898437500e-01
-5.589513397216796875e+01,-5.606104373931884766e+00,2.375946044921875000e-01
-5.601013183593750000e+01,-5.618150234222412109e+00,2.362899780273437500e-01
-5.612523269653320312e+01,-5.629631519317626953e+00,2.350921630859375000e-01
-5.624027252197265625e+01,-5.641159534454345703e+00,2.339477539062500000e-01
-5.635535812377929688e+01,-5.653228759765625000e+00,2.327804565429687500e-01
-5.647046279907226562e+01,-5.664855480194091797e+00,2.315826416015625000e-01
-5.658559799194335938e+01,-5.676237583160400391e+00,2.304992675781250000e-01
-5.670074462890625000e+01,-5.688180923461914062e+00,2.294006347656250000e-01
-5.681595611572265625e+01,-5.699731826782226562e+00,2.285232543945312500e-01
-5.693101882934570312e+01,-5.711405277252197266e+00,2.272872924804687500e-01
-5.704621505737304688e+01,-5.723654270172119141e+00,2.266082763671875000e-01
-5.716146850585937500e+01,-5.735287666320800781e+00,2.258453369140625000e-01
-5.727657699584960938e+01,-5.746836662292480469e+00,2.248535156250000000e-01
-5.739181137084960938e+01,-5.758934974670410156e+00,2.241668701171875000e-01
-5.750722122192382812e+01,-5.770349979400634766e+00,2.234497070312500000e-01
-5.762228775024414062e+01,-5.782124519348144531e+00,2.224960327148437500e-01
-5.773742675781250000e+01,-5.794344902038574219e+00,2.215423583984375000e-01
-5.785279464721679688e+01,-5.805569648742675781e+00,2.206802368164062500e-01
-5.796810531616210938e+01,-5.817048072814941406e+00,2.197647094726562500e-01
-5.808327102661132812e+01,-5.829034328460693359e+00,2.187194824218750000e-01
-5.819860076904296875e+01,-5.840234279632568359e+00,2.178726196289062500e-01
-5.831398391723632812e+01,-5.851464271545410156e+00,2.170028686523437500e-01
-5.842919921875000000e+01,-5.863290309906005859e+00,2.163009643554687500e-01
-5.854454421997070312e+01,-5.874630451202392578e+00,2.156600952148437500e-01
-5.865995025634765625e+01,-5.885753154754638672e+00,2.149581909179687500e-01
-5.877520370483398438e+01,-5.897536754608154297e+00,2.143859863281250000e-01
-5.889054489135742188e+01,-5.908845424652099609e+00,2.137069702148437500e-01
-5.900601959228515625e+01,-5.920130729675292969e+00,2.132720947265625000e-01
-5.912132263183593750e+01,-5.931888580322265625e+00,2.127914428710937500e-01
-5.923661041259765625e+01,-5.943248748779296875e+00,2.122268676757812500e-01
-5.935208892822265625e+01,-5.954622745513916016e+00,2.115097045898437500e-01
-5.946739578247070312e+01,-5.966524124145507812e+00,2.108993530273437500e-01
-5.958276367187500000e+01,-5.977788448333740234e+00,2.101211547851562500e-01
-5.969813156127929688e+01,-5.989249706268310547e+00,2.096252441406250000e-01
-5.981346893310546875e+01,-6.001060009002685547e+00,2.089691162109375000e-01
-5.992884063720703125e+01,-6.012502670288085938e+00,2.082214355468750000e-01
-6.004426193237304688e+01,-6.023827552795410156e+00,2.075424194335937500e-01
-6.015959930419921875e+01,-6.035727500915527344e+00,2.069091796875000000e-01
-6.027500915527343750e+01,-6.047204017639160156e+00,2.061386108398437500e-01
-6.039039611816406250e+01,-6.058662414550781250e+00,2.053680419921875000e-01
-6.050576019287109375e+01,-6.070286273956298828e+00,2.046661376953125000e-01
-6.062125396728515625e+01,-6.081625461578369141e+00,2.039260864257812500e-01
-6.073658370971679688e+01,-6.093130111694335938e+00,2.031784057617187500e-01
-6.085192108154296875e+01,-6.104802608489990234e+00,2.025985717773437500e-01
-6.096740722656250000e+01,-6.116343975067138672e+00,2.020568847656250000e-01
-6.108282852172851562e+01,-6.127621173858642578e+00,2.012557983398437500e-01
-6.119819641113281250e+01,-6.139359474182128906e+00,2.008056640625000000e-01
-6.131376647949218750e+01,-6.150859832763671875e+00,2.004165649414062500e-01
-6.142919158935546875e+01,-6.162408351898193359e+00,1.998062133789062500e-01
-6.154459381103515625e+01,-6.174191474914550781e+00,1.999130249023437500e-01
-6.166014862060546875e+01,-6.185792446136474609e+00,1.996612548828125000e-01
-6.177567672729492188e+01,-6.197278022766113281e+00,1.992568969726562500e-01
-6.189107894897460938e+01,-6.209135055541992188e+00,1.994934082031250000e-01
